date, Wind power forecast, Ampirion zonal load forecast,OT
2015/1/22 19:00,307.75,26134.25,53.81
2015/1/22 20:00,296.25,24808.75,45.57
2015/1/22 21:00,280.25,23902.5,39.86
2015/1/22 22:00,265.5,22855,37.26
2015/1/22 23:00,257.25,21321.75,30.96
2015/1/23 0:00,266.5,20050.25,31.18
2015/1/23 1:00,255.75,19343.25,29.97
2015/1/23 2:00,243.25,18973.75,28.86
2015/1/23 3:00,233,19016,28.78
2015/1/23 4:00,228,19287.75,29.39
2015/1/23 5:00,220.75,20131,32.49
2015/1/23 6:00,212.25,22763,37.52
2015/1/23 7:00,199.25,25016.25,54.28
2015/1/23 8:00,184.75,25880,53.56
2015/1/23 9:00,167.25,25946,57.68
2015/1/23 10:00,148.25,26155.25,56.97
2015/1/23 11:00,130.25,26262,55.75
2015/1/23 12:00,111.75,26183.75,49.94
2015/1/23 13:00,100.5,25752.75,47.77
2015/1/23 14:00,92.75,25276.25,46.58
2015/1/23 15:00,86,25015.5,44.09
2015/1/23 16:00,87.5,24768,45.18
2015/1/23 17:00,95.25,25800.25,49.98
2015/1/23 18:00,114.5,26189.5,47.99
2015/1/23 19:00,148,25276,46.98
2015/1/23 20:00,180.5,23909.25,41.48
2015/1/23 21:00,215.75,23063,35.12
2015/1/23 22:00,250,22260.25,34.21
2015/1/23 23:00,292.25,20989.5,31.14
2015/1/24 0:00,323.5,20070.75,28.5
2015/1/24 1:00,371.25,19327,27.04
2015/1/24 2:00,421.25,18752.25,24.44
2015/1/24 3:00,485.5,18554.25,24.29
2015/1/24 4:00,547.5,18463.5,25.93
2015/1/24 5:00,611.75,18390.75,24.99
2015/1/24 6:00,686.5,18797.25,23.94
2015/1/24 7:00,745.75,20159.75,24.26
2015/1/24 8:00,778,21648.5,27.6
2015/1/24 9:00,783.75,22621.75,29.53
2015/1/24 10:00,760.5,23118.75,30.26
2015/1/24 11:00,711.75,23293.25,37.81
2015/1/24 12:00,698.75,23184.25,37.27
2015/1/24 13:00,686.5,22630,34.37
2015/1/24 14:00,670,22147.5,30.07
2015/1/24 15:00,666.75,22084,30.25
2015/1/24 16:00,683,22104.5,34.52
2015/1/24 17:00,696.5,23299.75,36.09
2015/1/24 18:00,699.25,23952.25,37.86
2015/1/24 19:00,708.25,23112.75,34.56
2015/1/24 20:00,728.75,21866,30.04
2015/1/24 21:00,765.5,21232,27.97
2015/1/24 22:00,794.5,20857.5,28.11
2015/1/24 23:00,815.75,19794.5,24.99
2015/1/25 0:00,806,18382.5,23.26
2015/1/25 1:00,848,17682.75,22.13
2015/1/25 2:00,871.25,17163.75,19.04
2015/1/25 3:00,881.75,16925.75,19.91
2015/1/25 4:00,875.75,16828,21.49
2015/1/25 5:00,838.75,16613.25,21.75
2015/1/25 6:00,785.5,16600.5,19.82
2015/1/25 7:00,724.5,17450,22.35
2015/1/25 8:00,676.75,18650,24.64
2015/1/25 9:00,639.75,19626.75,28.03
2015/1/25 10:00,612,20413.75,29.94
2015/1/25 11:00,592,21172.75,36.65
2015/1/25 12:00,567.5,21343.75,31.99
2015/1/25 13:00,532,20735,29.25
2015/1/25 14:00,486.25,20254,29.13
2015/1/25 15:00,452.25,20182,29.26
2015/1/25 16:00,434.25,20278.25,30.29
2015/1/25 17:00,427,21652.25,36.5
2015/1/25 18:00,424,22749.75,40.96
2015/1/25 19:00,420.75,22330.25,39.03
2015/1/25 20:00,418.5,21484.25,34.92
2015/1/25 21:00,414,21085.75,30.2
2015/1/25 22:00,414.75,20896.25,29.99
2015/1/25 23:00,431.25,19641.25,28.07
2015/1/26 0:00,339.5,18783.25,26.93
2015/1/26 1:00,362.5,18248.75,26.13
2015/1/26 2:00,401,17914.5,25.54
2015/1/26 3:00,449.75,17939,25.41
2015/1/26 4:00,499.75,18362.75,25.8
2015/1/26 5:00,551.25,19543.5,27.1
2015/1/26 6:00,605.25,22617.5,41.94
2015/1/26 7:00,669.5,25115.25,55.16
2015/1/26 8:00,749.75,26249,53.22
2015/1/26 9:00,828.75,26387,47.28
2015/1/26 10:00,898.75,26709,45.28
2015/1/26 11:00,970.75,27117.75,47.43
2015/1/26 12:00,1029.25,27079.5,46.22
2015/1/26 13:00,1069.5,26875.75,46
2015/1/26 14:00,1110,26524.25,42.47
2015/1/26 15:00,1157,26344.25,42.44
2015/1/26 16:00,1179.75,25993.25,39.76
2015/1/26 17:00,1187.25,26828.5,44.92
2015/1/26 18:00,1237.25,27434.5,44.03
2015/1/26 19:00,1270.5,26695.75,36.98
2015/1/26 20:00,1272,25290.75,30.34
2015/1/26 21:00,1283.5,24325.25,28.49
2015/1/26 22:00,1284.5,23165.25,27.15
2015/1/26 23:00,1294.25,21440.5,24.05
2015/1/27 0:00,1510,19981.25,20.36
2015/1/27 1:00,1541.75,19375.5,16.31
2015/1/27 2:00,1534.75,18999,16.95
2015/1/27 3:00,1527.75,19065.5,16.34
2015/1/27 4:00,1523.75,19405.5,19.92
2015/1/27 5:00,1516,20373.75,22.92
2015/1/27 6:00,1504,23092.5,27.57
2015/1/27 7:00,1469.5,25349.75,34.27
2015/1/27 8:00,1431.5,26345.25,35.92
2015/1/27 9:00,1403.25,26395.25,36.97
2015/1/27 10:00,1371.5,26682.75,36.94
2015/1/27 11:00,1361.25,27088,38.33
2015/1/27 12:00,1354,27111.5,37.93
2015/1/27 13:00,1326.75,26914.5,38.19
2015/1/27 14:00,1254.5,26505.5,39.14
2015/1/27 15:00,1158.25,26293.25,40.96
2015/1/27 16:00,1057.75,26030,38.93
2015/1/27 17:00,971.25,26815.25,50.65
2015/1/27 18:00,892.5,27405.25,46.31
2015/1/27 19:00,819.25,26700.5,42.26
2015/1/27 20:00,756.75,25323.75,40
2015/1/27 21:00,713.75,24302.25,35.23
2015/1/27 22:00,681.25,23089.25,30.28
2015/1/27 23:00,659,21377,27.8
2015/1/28 0:00,599,20293,26.97
2015/1/28 1:00,604.5,19680,26.59
2015/1/28 2:00,632.25,19313,25.93
2015/1/28 3:00,681.75,19411.25,25.27
2015/1/28 4:00,758,19774.25,25.75
2015/1/28 5:00,837.25,20774.5,25.94
2015/1/28 6:00,946.5,23508,34.25
2015/1/28 7:00,1089.75,25746.25,44.31
2015/1/28 8:00,1265.75,26783.75,42.86
2015/1/28 9:00,1468.75,26869.5,33.96
2015/1/28 10:00,1684.25,27180.25,33.11
2015/1/28 11:00,1904.25,27614.5,29.72
2015/1/28 12:00,2117.75,27619.75,27.85
2015/1/28 13:00,2284.75,27395.75,27.63
2015/1/28 14:00,2407.75,26993.5,27.03
2015/1/28 15:00,2511.5,26770.5,26.59
2015/1/28 16:00,2607.75,26519.25,27
2015/1/28 17:00,2707.5,27234.5,29.95
2015/1/28 18:00,2768.5,27833,28.62
2015/1/28 19:00,2783.5,27110.75,28.01
2015/1/28 20:00,2740.5,25738.25,25.47
2015/1/28 21:00,2721,24743,21.69
2015/1/28 22:00,2679.25,23593,16.96
2015/1/28 23:00,2578.75,21849.5,14.9
2015/1/29 0:00,2453.25,20376.5,9.98
2015/1/29 1:00,2362.75,19744.75,10.74
2015/1/29 2:00,2297.75,19405.5,9.21
2015/1/29 3:00,2243.75,19527,9.37
2015/1/29 4:00,2210.5,19868,11.84
2015/1/29 5:00,2232,20843.25,13.37
2015/1/29 6:00,2249.5,23601,26.2
2015/1/29 7:00,2266.75,25887,30
2015/1/29 8:00,2297,26867.5,32.12
2015/1/29 9:00,2363.25,26978.25,28.89
2015/1/29 10:00,2419.75,27242,28.81
2015/1/29 11:00,2435.75,27678,29.81
2015/1/29 12:00,2427.5,27723.75,28.63
2015/1/29 13:00,2354.75,27514.5,28.56
2015/1/29 14:00,2211.75,27124,29.18
2015/1/29 15:00,2032.25,26858,33.82
2015/1/29 16:00,1861.25,26594,32.45
2015/1/29 17:00,1739.75,27301.25,41.35
2015/1/29 18:00,1648,27785.5,39.73
2015/1/29 19:00,1594.75,27081.75,39
2015/1/29 20:00,1519.75,25701,33.41
2015/1/29 21:00,1402.75,24691,29.09
2015/1/29 22:00,1288.5,23571,28.74
2015/1/29 23:00,1197,21886.75,25.4
2015/1/30 0:00,1031,20367,26.6
2015/1/30 1:00,951.75,19706.25,25.61
2015/1/30 2:00,884,19339.25,26.42
2015/1/30 3:00,838.25,19412.5,24.74
2015/1/30 4:00,812,19728.75,23.89
2015/1/30 5:00,812.25,20690.25,26.07
2015/1/30 6:00,827.5,23411,36.41
2015/1/30 7:00,831,25622.5,48.76
2015/1/30 8:00,842,26660,49.19
2015/1/30 9:00,870.25,26769.25,46.35
2015/1/30 10:00,883.5,26972.5,49.51
2015/1/30 11:00,884,27259,47.47
2015/1/30 12:00,882.75,27234,46
2015/1/30 13:00,833.25,26834.75,44.95
2015/1/30 14:00,758,26329.5,43.24
2015/1/30 15:00,681.25,26050.75,43.71
2015/1/30 16:00,624.75,25832,44
2015/1/30 17:00,616.75,26560.75,46.69
2015/1/30 18:00,647,26997,48.26
2015/1/30 19:00,685,26192,43.11
2015/1/30 20:00,682.75,24755.25,40.04
2015/1/30 21:00,688,23784.5,30.17
2015/1/30 22:00,688.75,22937.75,29.5
2015/1/30 23:00,691.5,21565,27.01
2015/1/31 0:00,878.25,19962.25,27.92
2015/1/31 1:00,917.5,19215.75,26.5
2015/1/31 2:00,941,18713.5,26.4
2015/1/31 3:00,973.5,18585.75,25.75
2015/1/31 4:00,988.5,18535.75,24.95
2015/1/31 5:00,994,18493.75,25.13
2015/1/31 6:00,993.25,18878,24.98
2015/1/31 7:00,989.5,20069,26.55
2015/1/31 8:00,992,21492.5,28.36
2015/1/31 9:00,1013.25,22462,29.51
2015/1/31 10:00,1045,22956.75,29.91
2015/1/31 11:00,1069.25,23100,28.79
2015/1/31 12:00,1068,22993,28.41
2015/1/31 13:00,1012,22484.25,28.23
2015/1/31 14:00,905.25,21988,28.19
2015/1/31 15:00,818,21832,29.17
2015/1/31 16:00,768.5,21833.25,32.12
2015/1/31 17:00,768.5,22882.5,42.99
2015/1/31 18:00,794.25,23646.5,44.31
2015/1/31 19:00,802.75,23040,42.15
2015/1/31 20:00,817.25,21778,32.83
2015/1/31 21:00,823,21094.25,28.34
2015/1/31 22:00,814.75,20753.75,28.5
2015/1/31 23:00,814.25,19683.75,25.56
2015/2/1 0:00,578,18097.25,27.04
2015/2/1 1:00,531.5,17355.25,26.32
2015/2/1 2:00,511,16878.5,25.98
2015/2/1 3:00,500.75,16671.5,25.63
2015/2/1 4:00,488.25,16624.25,25.78
2015/2/1 5:00,470.5,16468.75,25.99
2015/2/1 6:00,457.25,16410.25,24.26
2015/2/1 7:00,445.75,17089.75,26.48
2015/2/1 8:00,437.25,18222,27.84
2015/2/1 9:00,444.75,19173,29.09
2015/2/1 10:00,465.25,19952,34.15
2015/2/1 11:00,495.5,20764.75,37.74
2015/2/1 12:00,532.5,20942,34.95
2015/2/1 13:00,570.25,20412.25,28.24
2015/2/1 14:00,601,19903,28.21
2015/2/1 15:00,640.25,19791.75,28.47
2015/2/1 16:00,687.25,19829.5,29.89
2015/2/1 17:00,751,21076,36.85
2015/2/1 18:00,814.25,22257,36.55
2015/2/1 19:00,860.75,22069.75,29.99
2015/2/1 20:00,896.75,21230.25,28.59
2015/2/1 21:00,936.25,20863.5,28.36
2015/2/1 22:00,971.25,20718,28.18
2015/2/1 23:00,988.5,19485.25,26.92
2015/2/2 0:00,792.25,18423,27.23
2015/2/2 1:00,813.5,17887.25,26.38
2015/2/2 2:00,828.75,17617.5,26.19
2015/2/2 3:00,834.75,17652,26.21
2015/2/2 4:00,833.75,18088.25,26.24
2015/2/2 5:00,827.25,19293.5,27.47
2015/2/2 6:00,819.25,22426.5,37.85
2015/2/2 7:00,813.25,24829.75,53.35
2015/2/2 8:00,805.25,25938,53.13
2015/2/2 9:00,821.25,26048.5,54.92
2015/2/2 10:00,836.75,26379.75,51.35
2015/2/2 11:00,875.5,26828,50.96
2015/2/2 12:00,919.5,26815.5,45
2015/2/2 13:00,916.25,26679.75,44.04
2015/2/2 14:00,882.25,26300.25,44.98
2015/2/2 15:00,846.75,26083,45.74
2015/2/2 16:00,802.75,25673.75,47.99
2015/2/2 17:00,770.5,26376.25,58.95
2015/2/2 18:00,760.5,27031.75,54.92
2015/2/2 19:00,758,26518.5,51.45
2015/2/2 20:00,752.25,25093.5,45
2015/2/2 21:00,742.5,24111.25,43.05
2015/2/2 22:00,721.5,22944.5,40
2015/2/2 23:00,689.25,21279,34.68
2015/2/3 0:00,636.5,19618.5,29.46
2015/2/3 1:00,630.75,18992.75,28.84
2015/2/3 2:00,621.25,18628.5,28.05
2015/2/3 3:00,602,18644,28.08
2015/2/3 4:00,579,18953.5,28.21
2015/2/3 5:00,546.25,19907.75,30.08
2015/2/3 6:00,501.75,22636.75,40
2015/2/3 7:00,469,24768.25,60.43
2015/2/3 8:00,453,25688.75,60.08
2015/2/3 9:00,447.5,25729.75,58.79
2015/2/3 10:00,432.5,26015.5,55.77
2015/2/3 11:00,409.5,26461.25,53.37
2015/2/3 12:00,390.25,26506,46.2
2015/2/3 13:00,370.25,26366.75,48.76
2015/2/3 14:00,346.25,25941,47.85
2015/2/3 15:00,322,25744.25,51.7
2015/2/3 16:00,300.25,25340.75,51.54
2015/2/3 17:00,294,26031.25,60.07
2015/2/3 18:00,288.25,26677,65.52
2015/2/3 19:00,275.5,26209.5,52.89
2015/2/3 20:00,258.5,24825.75,47.99
2015/2/3 21:00,246.25,23804,44.25
2015/2/3 22:00,237.75,22621.5,43.93
2015/2/3 23:00,227,21031.25,30.87
2015/2/4 0:00,190,19716,34.9
2015/2/4 1:00,193.75,19059.5,31.14
2015/2/4 2:00,193.5,18675.25,30.08
2015/2/4 3:00,192,18658.75,30.06
2015/2/4 4:00,190.75,18953.75,30.49
2015/2/4 5:00,185,19904.5,33.55
2015/2/4 6:00,168.5,22646.75,42.64
2015/2/4 7:00,155.25,24714.75,50.92
2015/2/4 8:00,150.75,25580.25,61.76
2015/2/4 9:00,141.25,25588.75,62.59
2015/2/4 10:00,126,25834.25,61.1
2015/2/4 11:00,120.75,26253.25,58.94
2015/2/4 12:00,123.75,26260.75,54.87
2015/2/4 13:00,134,26101.25,53.53
2015/2/4 14:00,145.75,25714.75,51.45
2015/2/4 15:00,160,25550,49.88
2015/2/4 16:00,167.75,25159.5,49.92
2015/2/4 17:00,172,25866.75,59.37
2015/2/4 18:00,178.5,26569.75,75.87
2015/2/4 19:00,174.75,26161.5,62.73
2015/2/4 20:00,164,24822.5,49.89
2015/2/4 21:00,154.5,23850.25,42.66
2015/2/4 22:00,144,22795.5,44.04
2015/2/4 23:00,136.75,21254.75,36.41
2015/2/5 0:00,130.75,20214.25,39.96
2015/2/5 1:00,138.75,19574,33.29
2015/2/5 2:00,148.5,19219,32.24
2015/2/5 3:00,163.25,19188.75,32.44
2015/2/5 4:00,181.25,19428.25,32.92
2015/2/5 5:00,203.25,20343.25,38.91
2015/2/5 6:00,224.25,23113,45.96
2015/2/5 7:00,233.25,25222.75,63.79
2015/2/5 8:00,241.5,26063.25,62.06
2015/2/5 9:00,267.5,26126,60.28
2015/2/5 10:00,300.25,26337.25,52.03
2015/2/5 11:00,351,26718.75,49.96
2015/2/5 12:00,421.5,26766,50.52
2015/2/5 13:00,491.25,26590.5,47.44
2015/2/5 14:00,546.5,26206.5,44.5
2015/2/5 15:00,584,26008.75,43.54
2015/2/5 16:00,636.5,25583.25,44.04
2015/2/5 17:00,716.5,26285.25,50.75
2015/2/5 18:00,787.75,26849.75,48.13
2015/2/5 19:00,845.75,26517.25,44.94
2015/2/5 20:00,883.75,25159.75,41.89
2015/2/5 21:00,914,24141.25,37.9
2015/2/5 22:00,947.75,23094.5,30.45
2015/2/5 23:00,975.75,21605.75,29.01
2015/2/6 0:00,876.75,20709.25,28.73
2015/2/6 1:00,874.5,20061.25,28.14
2015/2/6 2:00,869.75,19716.5,27.75
2015/2/6 3:00,868.5,19709.75,27.73
2015/2/6 4:00,859.75,19965.25,28.23
2015/2/6 5:00,845.25,20875,29.05
2015/2/6 6:00,836.75,23561.25,36
2015/2/6 7:00,819.25,25618.5,52.92
2015/2/6 8:00,788.5,26551.25,46.9
2015/2/6 9:00,760.75,26684,45.94
2015/2/6 10:00,745,26877.25,45.93
2015/2/6 11:00,739.75,27062.5,42.93
2015/2/6 12:00,727,27000.5,39.65
2015/2/6 13:00,696.75,26575,37.1
2015/2/6 14:00,677.5,26057.5,35.54
2015/2/6 15:00,665.5,25803.75,38.57
2015/2/6 16:00,655.75,25455,42.95
2015/2/6 17:00,656.75,26178.75,50.19
2015/2/6 18:00,655,26715,54.95
2015/2/6 19:00,639.25,26286,50.24
2015/2/6 20:00,614.5,24820,45
2015/2/6 21:00,586.5,23840.25,40.33
2015/2/6 22:00,562.75,23033.5,39.37
2015/2/6 23:00,548,21760.5,29.01
2015/2/7 0:00,534.75,19865.75,28.46
2015/2/7 1:00,545,19116,28
2015/2/7 2:00,553,18597.75,27.29
2015/2/7 3:00,570.25,18388.5,26.28
2015/2/7 4:00,592.5,18281.25,26.08
2015/2/7 5:00,614,18193,25.91
2015/2/7 6:00,641.5,18485.75,25.53
2015/2/7 7:00,682,19557.75,27.79
2015/2/7 8:00,742.75,20857.25,32.03
2015/2/7 9:00,806.75,21839.75,42.1
2015/2/7 10:00,869,22315.5,37.96
2015/2/7 11:00,910.75,22401.5,33.75
2015/2/7 12:00,963.75,22226.75,29.99
2015/2/7 13:00,1062.25,21717.5,26.56
2015/2/7 14:00,1197.5,21256.25,25.36
2015/2/7 15:00,1341.25,21122.5,24.76
2015/2/7 16:00,1471.75,20966.5,25.16
2015/2/7 17:00,1593,21913,29.15
2015/2/7 18:00,1703.75,22774.75,35.81
2015/2/7 19:00,1783.25,22456.25,26.83
2015/2/7 20:00,1839.25,21153.5,22.31
2015/2/7 21:00,1898.75,20475.5,15.01
2015/2/7 22:00,1963.25,20175,14.25
2015/2/7 23:00,2022.5,19192.5,9.56
2015/2/8 0:00,2072.75,18773.25,-5
2015/2/8 1:00,2087.25,18068.75,-1.12
2015/2/8 2:00,2074.5,17632,-4.78
2015/2/8 3:00,2032.25,17396.75,-2.4
2015/2/8 4:00,1953.25,17292.75,-7.32
2015/2/8 5:00,1864.5,17079.5,-0.9
2015/2/8 6:00,1755,16926.25,-9.95
2015/2/8 7:00,1645,17482.75,-8.51
2015/2/8 8:00,1538.25,18556,4.86
2015/2/8 9:00,1446.5,19643.75,11.6
2015/2/8 10:00,1391.5,20461,15.01
2015/2/8 11:00,1398.25,21151.25,15.05
2015/2/8 12:00,1394,21299.25,12.21
2015/2/8 13:00,1351,20715,10.6
2015/2/8 14:00,1221.5,20231.5,15.1
2015/2/8 15:00,1083.75,20071.5,19.94
2015/2/8 16:00,990.5,19982.5,26.66
2015/2/8 17:00,953.5,21078.25,33.41
2015/2/8 18:00,972.75,22329.25,39.55
2015/2/8 19:00,1011,22404.5,36.35
2015/2/8 20:00,1045.25,21479,28.12
2015/2/8 21:00,1085.25,21009.25,26.93
2015/2/8 22:00,1133.25,20902.75,26.35
2015/2/8 23:00,1189.5,19712.25,16.84
2015/2/9 0:00,1264.25,18183.75,16.42
2015/2/9 1:00,1341.5,17662,14.95
2015/2/9 2:00,1418.75,17435.25,11.5
2015/2/9 3:00,1489,17575,13.86
2015/2/9 4:00,1542,18061,9.81
2015/2/9 5:00,1568.5,19342.5,9.88
2015/2/9 6:00,1589.5,22476.75,22.28
2015/2/9 7:00,1619.75,24811.5,29.17
2015/2/9 8:00,1635,25876.25,29.96
2015/2/9 9:00,1638.5,26053,30
2015/2/9 10:00,1637.75,26411.75,30
2015/2/9 11:00,1614.75,26832,30.06
2015/2/9 12:00,1577,26764.75,31.21
2015/2/9 13:00,1538,26610.25,30.96
2015/2/9 14:00,1474.5,26253.25,30.69
2015/2/9 15:00,1402.75,25922.75,32.81
2015/2/9 16:00,1318.25,25465.5,32.3
2015/2/9 17:00,1218.25,25992.25,37.66
2015/2/9 18:00,1126.5,26700.75,43.93
2015/2/9 19:00,1061.5,26380.25,44.57
2015/2/9 20:00,1005.25,24867,39.91
2015/2/9 21:00,945.5,23749.75,32.84
2015/2/9 22:00,896.75,22533,29.43
2015/2/9 23:00,849,20834.25,27.12
2015/2/10 0:00,801.25,19263.5,25.36
2015/2/10 1:00,757.5,18670.5,25.32
2015/2/10 2:00,726.5,18369,25.19
2015/2/10 3:00,700.75,18519,25.57
2015/2/10 4:00,683,18895.75,26.02
2015/2/10 5:00,673.5,19926.5,27.75
2015/2/10 6:00,663,22707.5,38.22
2015/2/10 7:00,644.75,24800.75,52.95
2015/2/10 8:00,622.25,25682.5,49
2015/2/10 9:00,607.5,25777.5,45.97
2015/2/10 10:00,591,26123.25,47.97
2015/2/10 11:00,574.5,26533,49.97
2015/2/10 12:00,556.5,26519.25,47.27
2015/2/10 13:00,527.75,26358.25,46.95
2015/2/10 14:00,501.25,25934.75,46
2015/2/10 15:00,473,25602.75,47
2015/2/10 16:00,451,25180.5,50.38
2015/2/10 17:00,427,25712.75,61.41
2015/2/10 18:00,405.5,26427.75,84.94
2015/2/10 19:00,390.75,26147.5,62.82
2015/2/10 20:00,364.5,24668.25,51.66
2015/2/10 21:00,337.25,23510,44.09
2015/2/10 22:00,312.75,22230.25,44.54
2015/2/10 23:00,293,20583.25,33.95
2015/2/11 0:00,280,19204,30.57
2015/2/11 1:00,257.5,18575.25,30.67
2015/2/11 2:00,243,18272.5,30.52
2015/2/11 3:00,230,18442,30.62
2015/2/11 4:00,215.75,18852.5,31.39
2015/2/11 5:00,192.5,19919,33.1
2015/2/11 6:00,168.5,22763.5,45.97
2015/2/11 7:00,148.5,24806.5,60.14
2015/2/11 8:00,127.25,25633.5,64.91
2015/2/11 9:00,111,25662.5,59.91
2015/2/11 10:00,94.5,25978.25,54.22
2015/2/11 11:00,84.75,26360.75,53.85
2015/2/11 12:00,73.25,26290,49.06
2015/2/11 13:00,64.75,26124,48.82
2015/2/11 14:00,65,25716.75,47.93
2015/2/11 15:00,66.25,25380.25,49.8
2015/2/11 16:00,71.75,24981.25,50.86
2015/2/11 17:00,86.75,25511.5,58.48
2015/2/11 18:00,104.25,26305.25,81.37
2015/2/11 19:00,121.75,26080.75,65.22
2015/2/11 20:00,130.75,24652.5,55.62
2015/2/11 21:00,139.75,23552.5,46
2015/2/11 22:00,144.25,22363.75,47.94
2015/2/11 23:00,151.75,20712.25,32.81
2015/2/12 0:00,187,19441.5,36.63
2015/2/12 1:00,179.5,18819.5,34.25
2015/2/12 2:00,173.25,18536.5,31.67
2015/2/12 3:00,171.75,18717.25,32.03
2015/2/12 4:00,171,19116.25,32.35
2015/2/12 5:00,167.25,20135,36.2
2015/2/12 6:00,161.75,22986,49.95
2015/2/12 7:00,154,25026,63.36
2015/2/12 8:00,142.5,25707.25,70.6
2015/2/12 9:00,133.25,25667.75,60.81
2015/2/12 10:00,117.75,25897.25,53.81
2015/2/12 11:00,96.75,26185,49.96
2015/2/12 12:00,78.25,26099.75,44.91
2015/2/12 13:00,69.75,25902,43.9
2015/2/12 14:00,67,25464.75,43.94
2015/2/12 15:00,65.75,25088.5,45.47
2015/2/12 16:00,78,24712,49.96
2015/2/12 17:00,107.25,25331.25,57.58
2015/2/12 18:00,143,26150.75,72
2015/2/12 19:00,178.75,26130.75,69.94
2015/2/12 20:00,202,24730,54.98
2015/2/12 21:00,221.25,23644.25,46.72
2015/2/12 22:00,229.5,22474.5,43.29
2015/2/12 23:00,227.5,20826.5,36.91
2015/2/13 0:00,232.75,19780.5,31.03
2015/2/13 1:00,235.5,19157.25,31.1
2015/2/13 2:00,246.25,18842.75,31.04
2015/2/13 3:00,260.75,19016.25,31.02
2015/2/13 4:00,274,19420.75,31.88
2015/2/13 5:00,292.25,20472,33
2015/2/13 6:00,316.25,23272.5,45.42
2015/2/13 7:00,337,25315,58.25
2015/2/13 8:00,346,26178.25,57.84
2015/2/13 9:00,343.25,26228,50.81
2015/2/13 10:00,328,26452,45.49
2015/2/13 11:00,304,26663.25,42.97
2015/2/13 12:00,278.5,26535.25,38.05
2015/2/13 13:00,265.25,26116.75,33.45
2015/2/13 14:00,276.25,25527.25,32.06
2015/2/13 15:00,324.5,25103.25,38.04
2015/2/13 16:00,403.5,24766.5,43.2
2015/2/13 17:00,523.25,25271.75,45.75
2015/2/13 18:00,669.25,25981.25,46.31
2015/2/13 19:00,782.5,25761.5,41.71
2015/2/13 20:00,818.5,24257.25,31.81
2015/2/13 21:00,809,23192.75,29.05
2015/2/13 22:00,780.25,22192.5,30.43
2015/2/13 23:00,756.25,20781.75,29.09
2015/2/14 0:00,736.5,19491.75,28.81
2015/2/14 1:00,707.75,18812.5,30.05
2015/2/14 2:00,682.25,18389,28.02
2015/2/14 3:00,662.5,18367.25,27.67
2015/2/14 4:00,649.75,18403.25,27.68
2015/2/14 5:00,635.5,18473.75,29.28
2015/2/14 6:00,622.75,18980.5,27.55
2015/2/14 7:00,597.25,20070.75,26.95
2015/2/14 8:00,559,21453.5,31.17
2015/2/14 9:00,510.75,22437.75,33.27
2015/2/14 10:00,440.5,23009.5,34.11
2015/2/14 11:00,370.75,23188.75,32.17
2015/2/14 12:00,307.25,23020,31.06
2015/2/14 13:00,272.25,22501.5,31.01
2015/2/14 14:00,268.5,21929.25,31.59
2015/2/14 15:00,287.5,21634.5,35.9
2015/2/14 16:00,352.25,21500.25,36.35
2015/2/14 17:00,449.5,22201,40.69
2015/2/14 18:00,557.75,23112.25,44.98
2015/2/14 19:00,624.75,22931.5,40.13
2015/2/14 20:00,621.25,21562.5,37.64
2015/2/14 21:00,597.5,20748.5,32.05
2015/2/14 22:00,563.25,20198.25,34.96
2015/2/14 23:00,534.5,19076.75,30.87
2015/2/15 0:00,521.5,17405.5,30.59
2015/2/15 1:00,517.5,16725.75,30.01
2015/2/15 2:00,544.75,16383.75,30.59
2015/2/15 3:00,570.25,16342.75,30.01
2015/2/15 4:00,602.25,16392.25,29.28
2015/2/15 5:00,639.5,16337.75,30.03
2015/2/15 6:00,668.5,16445.5,27.67
2015/2/15 7:00,659,17000.25,27.68
2015/2/15 8:00,616.25,18025.25,30.52
2015/2/15 9:00,564.75,19031.25,27.33
2015/2/15 10:00,514.75,19899,26.38
2015/2/15 11:00,481.25,20695,26.39
2015/2/15 12:00,469.75,20795,25.93
2015/2/15 13:00,482.75,20242,24.11
2015/2/15 14:00,530.75,19662,23.69
2015/2/15 15:00,602,19354.75,25.57
2015/2/15 16:00,696,19329.25,26.64
2015/2/15 17:00,803,20250.75,31.24
2015/2/15 18:00,902.25,21640.5,40.04
2015/2/15 19:00,961.25,21928.5,39.2
2015/2/15 20:00,959,20980.5,31.83
2015/2/15 21:00,928.5,20391.75,30.58
2015/2/15 22:00,890.25,20067,32.5
2015/2/15 23:00,841.5,18798,28.45
2015/2/16 0:00,742.25,17639.75,26.72
2015/2/16 1:00,703.5,17145.5,26.02
2015/2/16 2:00,683.5,16986.5,25.35
2015/2/16 3:00,677.25,17169.75,26.26
2015/2/16 4:00,675.5,17694.25,25.89
2015/2/16 5:00,690,18958.25,27.02
2015/2/16 6:00,698.75,22168.25,39.97
2015/2/16 7:00,689.5,24349,47.83
2015/2/16 8:00,662.25,25232.25,44.91
2015/2/16 9:00,622.75,25312.25,41.46
2015/2/16 10:00,578.5,25648.5,35.07
2015/2/16 11:00,537.5,25983.75,32.87
2015/2/16 12:00,509.75,25873.75,30.59
2015/2/16 13:00,498,25731.5,30.38
2015/2/16 14:00,493.25,25315.75,30.57
2015/2/16 15:00,502.25,24919,35
2015/2/16 16:00,548,24459,40.68
2015/2/16 17:00,623.25,24943.75,46.05
2015/2/16 18:00,687.75,25877,54.15
2015/2/16 19:00,717.75,25950.25,47.45
