date, Generation forecast, System load forecast,OT
2014/10/2 23:00,53013,49612,50.23
2014/10/3 0:00,50492,46798,50.98
2014/10/3 1:00,47863,42180,35.25
2014/10/3 2:00,47773,41730,27.37
2014/10/3 3:00,45480,38597,27.26
2014/10/3 4:00,44901,36933,25.99
2014/10/3 5:00,45199,37566,27.94
2014/10/3 6:00,48734,41104,42.41
2014/10/3 7:00,52872,48278,56.03
2014/10/3 8:00,54881,51411,56.42
2014/10/3 9:00,56191,52317,59.53
2014/10/3 10:00,57300,53224,59.88
2014/10/3 11:00,57941,53455,60.43
2014/10/3 12:00,58027,53997,60.01
2014/10/3 13:00,57648,54451,56.48
2014/10/3 14:00,56550,51725,54
2014/10/3 15:00,55286,50757,50.27
2014/10/3 16:00,54607,49124,49.47
2014/10/3 17:00,53850,47780,51.88
2014/10/3 18:00,54313,48442,54
2014/10/3 19:00,56374,49988,74.6
2014/10/3 20:00,56594,52893,79.03
2014/10/3 21:00,54125,48839,54
2014/10/3 22:00,52911,45909,56.96
2014/10/3 23:00,52397,49382,55.94
2014/10/4 0:00,50161,46605,38.65
2014/10/4 1:00,46916,41437,33.08
2014/10/4 2:00,45636,40705,27.31
2014/10/4 3:00,42984,37386,25.19
2014/10/4 4:00,42871,35432,23.45
2014/10/4 5:00,44371,34733,23.81
2014/10/4 6:00,45192,36314,27.08
2014/10/4 7:00,46426,38723,34.02
2014/10/4 8:00,47575,39992,37.31
2014/10/4 9:00,49184,42410,38.3
2014/10/4 10:00,50883,44259,38.27
2014/10/4 11:00,51611,44600,39.11
2014/10/4 12:00,52732,46148,41.86
2014/10/4 13:00,52382,47932,40.6
2014/10/4 14:00,50719,44285,38.41
2014/10/4 15:00,49594,43079,37.9
2014/10/4 16:00,48464,41630,37.08
2014/10/4 17:00,47874,40222,36.96
2014/10/4 18:00,50021,41592,39.91
2014/10/4 19:00,53509,43462,53.38
2014/10/4 20:00,52783,47116,46.59
2014/10/4 21:00,49789,43817,39.74
2014/10/4 22:00,48880,41518,44.7
2014/10/4 23:00,50386,45844,44.78
2014/10/5 0:00,48103,44022,38.91
2014/10/5 1:00,45384,39366,36.45
2014/10/5 2:00,44136,38596,26.11
2014/10/5 3:00,42957,35130,23.09
2014/10/5 4:00,41874,33291,23.34
2014/10/5 5:00,41479,32472,24.05
2014/10/5 6:00,42737,33602,25.06
2014/10/5 7:00,43196,35003,25.56
2014/10/5 8:00,44866,35765,30.88
2014/10/5 9:00,46815,37725,33.22
2014/10/5 10:00,47831,40072,33.21
2014/10/5 11:00,49078,41436,34.6
2014/10/5 12:00,50349,43425,37.38
2014/10/5 13:00,49764,44924,36.36
2014/10/5 14:00,47337,40572,32.97
2014/10/5 15:00,46064,38970,31.13
2014/10/5 16:00,46284,37222,32.81
2014/10/5 17:00,47729,36374,34.09
2014/10/5 18:00,47324,38187,40.26
2014/10/5 19:00,50406,41658,51.46
2014/10/5 20:00,51790,47775,54.24
2014/10/5 21:00,50877,45294,44.83
2014/10/5 22:00,50094,42605,45.42
2014/10/5 23:00,51687,46446,44.95
2014/10/6 0:00,47241,44377,43.52
2014/10/6 1:00,44719,39679,37.27
2014/10/6 2:00,43545,39266,28.46
2014/10/6 3:00,43122,36297,26.95
2014/10/6 4:00,42481,34924,25.79
2014/10/6 5:00,43817,36156,28.46
2014/10/6 6:00,48232,40305,43.24
2014/10/6 7:00,53001,47629,52.78
2014/10/6 8:00,55793,51346,56.79
2014/10/6 9:00,57473,52690,55.89
2014/10/6 10:00,58105,53905,57.6
2014/10/6 11:00,58430,53610,58.94
2014/10/6 12:00,58583,54497,59.31
2014/10/6 13:00,58639,54807,62.6
2014/10/6 14:00,58145,52488,59
2014/10/6 15:00,56473,51423,54.61
2014/10/6 16:00,55413,49841,51.78
2014/10/6 17:00,55318,47956,50.27
2014/10/6 18:00,56016,48788,59.3
2014/10/6 19:00,58283,51784,84.15
2014/10/6 20:00,58858,55147,68.49
2014/10/6 21:00,56376,50162,48.66
2014/10/6 22:00,55609,46649,51.71
2014/10/6 23:00,55138,50226,49.15
2014/10/7 0:00,52188,47369,40.5
2014/10/7 1:00,49464,42773,34.37
2014/10/7 2:00,48290,42330,28.03
2014/10/7 3:00,45246,39347,15.08
2014/10/7 4:00,46341,37661,12.76
2014/10/7 5:00,47301,38319,22.94
2014/10/7 6:00,52330,41782,38.99
2014/10/7 7:00,57210,48837,56.79
2014/10/7 8:00,59437,52228,60.08
2014/10/7 9:00,60486,53173,61.66
2014/10/7 10:00,61116,54204,58.12
2014/10/7 11:00,61862,54357,57.85
2014/10/7 12:00,61917,55557,57.21
2014/10/7 13:00,61728,55758,54.92
2014/10/7 14:00,61207,53500,48.29
2014/10/7 15:00,60129,52287,46.47
2014/10/7 16:00,58964,50936,44.42
2014/10/7 17:00,58203,49397,44.39
2014/10/7 18:00,58431,49932,47.62
2014/10/7 19:00,60710,52555,65.01
2014/10/7 20:00,60148,55590,57.46
2014/10/7 21:00,57738,50682,49.99
2014/10/7 22:00,56351,47138,50
2014/10/7 23:00,55544,50370,48.69
2014/10/8 0:00,52605,47793,41.26
2014/10/8 1:00,49419,42870,35
2014/10/8 2:00,48322,42302,31.66
2014/10/8 3:00,46699,39202,20.35
2014/10/8 4:00,48172,37603,16.56
2014/10/8 5:00,49088,38058,25.26
2014/10/8 6:00,52463,41526,38.51
2014/10/8 7:00,57163,48395,51.96
2014/10/8 8:00,59330,51799,55.31
2014/10/8 9:00,60176,52848,54.84
2014/10/8 10:00,60904,53970,53.77
2014/10/8 11:00,61772,54289,52.87
2014/10/8 12:00,62101,55411,51.29
2014/10/8 13:00,62273,55856,46.07
2014/10/8 14:00,62087,53747,44.96
2014/10/8 15:00,60451,52630,42.26
2014/10/8 16:00,59514,51250,40
2014/10/8 17:00,58069,49775,37.82
2014/10/8 18:00,58168,49887,41.14
2014/10/8 19:00,61147,52628,54.95
2014/10/8 20:00,60751,55128,51
2014/10/8 21:00,57099,50100,44.94
2014/10/8 22:00,56206,46446,42
2014/10/8 23:00,56609,49778,38.47
2014/10/9 0:00,54149,46900,32.53
2014/10/9 1:00,49253,42300,29.5
2014/10/9 2:00,48783,42000,25
2014/10/9 3:00,47254,38800,13.46
2014/10/9 4:00,48117,36900,14.16
2014/10/9 5:00,48509,37400,25.04
2014/10/9 6:00,51976,41100,35.8
2014/10/9 7:00,58023,48400,51.74
2014/10/9 8:00,59916,52000,53.11
2014/10/9 9:00,60937,52600,57.44
2014/10/9 10:00,61379,53600,51.17
2014/10/9 11:00,61640,53700,50.6
2014/10/9 12:00,61412,54700,52.94
2014/10/9 13:00,61028,55200,50.67
2014/10/9 14:00,60914,53300,48
2014/10/9 15:00,59843,52100,43.3
2014/10/9 16:00,58824,50800,41.08
2014/10/9 17:00,58077,49600,43.79
2014/10/9 18:00,58165,50000,51.83
2014/10/9 19:00,61422,52800,61.68
2014/10/9 20:00,59944,55000,53.11
2014/10/9 21:00,57517,50000,42.8
2014/10/9 22:00,55424,46500,46.48
2014/10/9 23:00,55144,50000,46.18
2014/10/10 0:00,51559,47329,37.88
2014/10/10 1:00,49061,42678,32.27
2014/10/10 2:00,47849,42188,28.93
2014/10/10 3:00,46573,39177,25.05
2014/10/10 4:00,46374,37436,25.33
2014/10/10 5:00,46117,38092,27.79
2014/10/10 6:00,50028,41762,37.41
2014/10/10 7:00,56321,48895,51.94
2014/10/10 8:00,57460,52717,54.15
2014/10/10 9:00,58441,53522,55.82
2014/10/10 10:00,58771,54492,53.23
2014/10/10 11:00,59307,54546,52.35
2014/10/10 12:00,58748,55223,52.73
2014/10/10 13:00,58171,55706,51.5
2014/10/10 14:00,57481,52867,49.55
2014/10/10 15:00,56974,51722,47.09
2014/10/10 16:00,55945,49944,45
2014/10/10 17:00,55706,48559,49.89
2014/10/10 18:00,55877,49204,52.22
2014/10/10 19:00,58781,51530,58.41
2014/10/10 20:00,57972,54205,52.06
2014/10/10 21:00,56376,49519,42.94
2014/10/10 22:00,54938,46470,42.1
2014/10/10 23:00,55516,50076,40.76
2014/10/11 0:00,50670,47417,36.66
2014/10/11 1:00,47613,42515,30.86
2014/10/11 2:00,47446,41586,29.79
2014/10/11 3:00,46444,38367,28.05
2014/10/11 4:00,46095,36354,27.14
2014/10/11 5:00,46124,35567,27.59
2014/10/11 6:00,46210,37176,29.71
2014/10/11 7:00,47871,39714,33.31
2014/10/11 8:00,49438,41849,35.2
2014/10/11 9:00,51878,44114,38.28
2014/10/11 10:00,53132,46150,38.55
2014/10/11 11:00,53703,46295,41.52
2014/10/11 12:00,54797,48061,43.66
2014/10/11 13:00,54329,49546,40.35
2014/10/11 14:00,52836,45469,38.86
2014/10/11 15:00,50959,44025,34.97
2014/10/11 16:00,50373,42544,34.15
2014/10/11 17:00,50127,41572,36.94
2014/10/11 18:00,52214,42890,42.07
2014/10/11 19:00,54807,46016,50.11
2014/10/11 20:00,53913,48843,43.45
2014/10/11 21:00,50893,44984,39.31
2014/10/11 22:00,49959,42697,39.66
2014/10/11 23:00,51403,46870,38.62
2014/10/12 0:00,47914,45486,34.75
2014/10/12 1:00,45482,40645,30.25
2014/10/12 2:00,45316,39638,26.49
2014/10/12 3:00,44497,36297,22.27
2014/10/12 4:00,44016,34407,21.21
2014/10/12 5:00,44518,33297,20.44
2014/10/12 6:00,44221,34369,23.09
2014/10/12 7:00,45686,35752,24.08
2014/10/12 8:00,46003,37307,28.05
2014/10/12 9:00,47290,38860,32.62
2014/10/12 10:00,48488,41325,34.21
2014/10/12 11:00,49364,42830,34.67
2014/10/12 12:00,50388,45045,35.93
2014/10/12 13:00,50167,46474,31.06
2014/10/12 14:00,48855,41804,27.59
2014/10/12 15:00,48613,40024,27.06
2014/10/12 16:00,48164,38498,28.03
2014/10/12 17:00,48647,38044,31.57
2014/10/12 18:00,49374,39615,40.06
2014/10/12 19:00,52893,43820,47.53
2014/10/12 20:00,53056,48340,49
2014/10/12 21:00,50549,45105,40
2014/10/12 22:00,49739,42419,39.25
2014/10/12 23:00,50672,46112,35.52
2014/10/13 0:00,50947,44453,27.07
2014/10/13 1:00,49239,39955,21.72
2014/10/13 2:00,49668,39288,20.06
2014/10/13 3:00,48419,36218,15.52
2014/10/13 4:00,48622,34790,13.83
2014/10/13 5:00,50962,35887,19.39
2014/10/13 6:00,55045,39848,35.44
2014/10/13 7:00,58606,47117,53
2014/10/13 8:00,60450,51544,55.95
2014/10/13 9:00,61580,52546,56.66
2014/10/13 10:00,62792,53977,51.84
2014/10/13 11:00,63373,54421,51.8
2014/10/13 12:00,63600,55730,51.2
2014/10/13 13:00,63006,56210,47.06
2014/10/13 14:00,62490,53799,43.26
2014/10/13 15:00,61363,52713,43.95
2014/10/13 16:00,60531,51296,44.92
2014/10/13 17:00,60542,49855,44.95
2014/10/13 18:00,60584,50566,51.8
2014/10/13 19:00,63209,54485,62.47
2014/10/13 20:00,61617,56245,59.91
2014/10/13 21:00,58476,50962,49.37
2014/10/13 22:00,57509,47238,47.67
2014/10/13 23:00,57846,50745,46.46
2014/10/14 0:00,52382,48383,32.86
2014/10/14 1:00,49199,43822,30.49
2014/10/14 2:00,49020,43390,29.45
2014/10/14 3:00,48997,40213,27.97
2014/10/14 4:00,49153,38541,26.72
2014/10/14 5:00,50201,39338,28.8
2014/10/14 6:00,52744,42980,40.37
2014/10/14 7:00,57500,50160,54.87
2014/10/14 8:00,60018,54389,57.34
2014/10/14 9:00,61041,55220,55.95
2014/10/14 10:00,61720,56229,53.79
2014/10/14 11:00,61771,56333,53.99
2014/10/14 12:00,61402,57357,54.22
2014/10/14 13:00,61208,57611,52.87
2014/10/14 14:00,60524,54886,50.16
2014/10/14 15:00,59714,53736,47.32
2014/10/14 16:00,59076,52076,42.86
2014/10/14 17:00,58364,50705,48.46
2014/10/14 18:00,59105,51267,57.77
2014/10/14 19:00,62074,55196,67.8
2014/10/14 20:00,60703,57363,59.89
2014/10/14 21:00,57920,52040,47.87
2014/10/14 22:00,56205,48229,48.47
2014/10/14 23:00,55485,51732,39.4
2014/10/15 0:00,54229,49355,30
2014/10/15 1:00,51220,44179,27.28
2014/10/15 2:00,50093,43811,26.25
2014/10/15 3:00,49109,40572,24.08
2014/10/15 4:00,49175,39027,24.27
2014/10/15 5:00,50547,39759,26.36
2014/10/15 6:00,53573,43286,38.24
2014/10/15 7:00,57664,50140,51.92
2014/10/15 8:00,60227,54401,54.15
2014/10/15 9:00,60953,55432,55.82
2014/10/15 10:00,61617,56306,56.95
2014/10/15 11:00,62263,56542,56.16
2014/10/15 12:00,62281,57413,54.66
2014/10/15 13:00,61863,57588,53.12
2014/10/15 14:00,60590,55089,47.78
2014/10/15 15:00,59181,53848,44.92
2014/10/15 16:00,59100,52396,45.84
2014/10/15 17:00,59165,51488,48.58
2014/10/15 18:00,60038,51671,51.94
2014/10/15 19:00,63356,55895,61.63
2014/10/15 20:00,61332,57644,52.32
2014/10/15 21:00,58537,52067,44.95
2014/10/15 22:00,57146,48142,42.84
2014/10/15 23:00,56812,51597,35.58
2014/10/16 0:00,56215,49328,29.87
2014/10/16 1:00,52423,44281,28.65
2014/10/16 2:00,52422,43846,25.77
2014/10/16 3:00,51581,40544,20.48
2014/10/16 4:00,51130,38675,16.5
2014/10/16 5:00,52184,39267,28.03
2014/10/16 6:00,54789,42707,38.43
2014/10/16 7:00,60027,50244,52.98
2014/10/16 8:00,62017,54417,54.94
2014/10/16 9:00,62480,54835,55.04
2014/10/16 10:00,62943,55336,56.55
2014/10/16 11:00,63208,55286,55.52
2014/10/16 12:00,62785,56060,52.66
2014/10/16 13:00,62514,56216,51.07
2014/10/16 14:00,61885,54084,45.92
2014/10/16 15:00,60949,52724,45.03
2014/10/16 16:00,60030,51440,41.9
2014/10/16 17:00,59792,50443,44.98
2014/10/16 18:00,60347,50757,49.93
2014/10/16 19:00,63153,54639,57.98
2014/10/16 20:00,62963,56843,51.78
2014/10/16 21:00,58448,51009,37.09
2014/10/16 22:00,56882,47370,37.5
2014/10/16 23:00,56425,50869,36.96
2014/10/17 0:00,54024,48392,30.02
2014/10/17 1:00,50717,43477,28.42
2014/10/17 2:00,50506,42931,27.26
2014/10/17 3:00,49175,39813,24.92
2014/10/17 4:00,49335,38161,25.24
2014/10/17 5:00,50857,38713,27.77
2014/10/17 6:00,53264,42265,35.78
2014/10/17 7:00,57725,49401,52.48
2014/10/17 8:00,60439,53898,53.87
2014/10/17 9:00,61050,54136,55.1
2014/10/17 10:00,61420,54617,54.11
2014/10/17 11:00,61742,54873,51.93
2014/10/17 12:00,61527,55686,49.18
2014/10/17 13:00,61041,56161,45.35
2014/10/17 14:00,60414,53130,43.63
2014/10/17 15:00,59655,51830,39.01
2014/10/17 16:00,58330,50243,38.13
2014/10/17 17:00,59127,49028,41.65
2014/10/17 18:00,60127,49839,45.94
2014/10/17 19:00,62226,52711,52.29
2014/10/17 20:00,60475,55094,45.15
2014/10/17 21:00,57205,49991,36.18
2014/10/17 22:00,55626,46926,40.87
2014/10/17 23:00,55696,50353,37.74
2014/10/18 0:00,52935,47811,31.99
2014/10/18 1:00,49160,42668,28.18
2014/10/18 2:00,48937,41869,27.75
2014/10/18 3:00,47843,38581,25.04
2014/10/18 4:00,47630,36709,24.88
2014/10/18 5:00,47436,35962,25.11
2014/10/18 6:00,48352,37233,28.71
2014/10/18 7:00,49837,39746,32.92
2014/10/18 8:00,51226,42205,34.45
2014/10/18 9:00,53560,44025,35.15
2014/10/18 10:00,54233,45537,34.15
2014/10/18 11:00,54081,46104,31.61
2014/10/18 12:00,54319,48050,31.59
2014/10/18 13:00,54193,49614,33.83
2014/10/18 14:00,52328,45558,33.49
2014/10/18 15:00,50428,44192,28.56
2014/10/18 16:00,50041,42838,30
2014/10/18 17:00,50565,42046,34.96
2014/10/18 18:00,53211,43476,39.27
2014/10/18 19:00,55953,46790,44.93
2014/10/18 20:00,54166,49479,34.09
2014/10/18 21:00,51578,45210,29.2
2014/10/18 22:00,51578,42802,35.26
2014/10/18 23:00,52836,47041,35.52
2014/10/19 0:00,50562,45357,23.71
2014/10/19 1:00,47256,40670,21.85
2014/10/19 2:00,45693,39882,15.72
2014/10/19 3:00,43902,36512,12.75
2014/10/19 4:00,43272,34422,10.93
2014/10/19 5:00,42289,33604,13.21
2014/10/19 6:00,42539,34340,14.55
2014/10/19 7:00,44547,35602,13.2
2014/10/19 8:00,45128,37262,15.95
2014/10/19 9:00,47086,38401,18.06
2014/10/19 10:00,48578,40407,20.58
2014/10/19 11:00,49766,42573,25.05
2014/10/19 12:00,52164,44890,28.02
2014/10/19 13:00,51848,46492,23.78
2014/10/19 14:00,49307,42037,24.05
2014/10/19 15:00,49617,40601,22.8
2014/10/19 16:00,50364,39296,19.96
2014/10/19 17:00,49699,38836,16.74
2014/10/19 18:00,50921,40747,28.03
2014/10/19 19:00,55789,45351,36.12
2014/10/19 20:00,55199,48752,33.78
2014/10/19 21:00,53157,45374,26.15
2014/10/19 22:00,52980,42795,27.66
2014/10/19 23:00,53991,46527,29.1
2014/10/20 0:00,50381,44730,20.59
2014/10/20 1:00,46331,39810,18.1
2014/10/20 2:00,45950,39599,16.37
2014/10/20 3:00,43473,36550,10.05
2014/10/20 4:00,43095,35039,11.52
2014/10/20 5:00,45483,36311,15.38
2014/10/20 6:00,51652,40228,29.34
2014/10/20 7:00,57454,47565,45.4
2014/10/20 8:00,58980,52508,45.61
2014/10/20 9:00,59679,52654,48.65
2014/10/20 10:00,60585,53336,46.76
2014/10/20 11:00,61312,54091,49.72
2014/10/20 12:00,60961,54983,53.61
2014/10/20 13:00,60771,55516,54.81
2014/10/20 14:00,59749,53447,52.95
2014/10/20 15:00,58660,52214,49.67
2014/10/20 16:00,57948,51017,48.21
2014/10/20 17:00,57711,49599,42.44
2014/10/20 18:00,58916,50651,47.98
2014/10/20 19:00,62372,54943,57.98
2014/10/20 20:00,60171,56609,46.8
2014/10/20 21:00,56786,50961,39.99
2014/10/20 22:00,55661,47447,41.64
2014/10/20 23:00,55742,50819,39.96
2014/10/21 0:00,53789,48339,35.14
2014/10/21 1:00,50065,43280,30.83
2014/10/21 2:00,49615,42969,26.27
2014/10/21 3:00,49431,40087,23.8
2014/10/21 4:00,49839,38228,24.55
2014/10/21 5:00,50894,39072,26.87
2014/10/21 6:00,54436,42557,37.44
2014/10/21 7:00,59635,49751,46.44
2014/10/21 8:00,62089,54384,48.93
2014/10/21 9:00,62740,54221,46.19
2014/10/21 10:00,63226,54889,44.49
2014/10/21 11:00,63239,55315,38.17
2014/10/21 12:00,63005,55889,40.23
2014/10/21 13:00,63015,56512,35.57
2014/10/21 14:00,63113,54097,36.48
2014/10/21 15:00,61487,53092,34.39
2014/10/21 16:00,60048,51750,33.83
2014/10/21 17:00,58992,50257,30.09
2014/10/21 18:00,59748,51429,37.84
2014/10/21 19:00,63670,55764,49.53
2014/10/21 20:00,61415,57312,39.96
2014/10/21 21:00,58973,52124,35.91
2014/10/21 22:00,57856,48316,39.71
2014/10/21 23:00,58330,51794,33.92
2014/10/22 0:00,54816,49644,35.12
2014/10/22 1:00,51749,44325,15.03
2014/10/22 2:00,50661,44052,12.89
2014/10/22 3:00,47528,40954,6.33
2014/10/22 4:00,47593,39311,4.47
2014/10/22 5:00,48415,40116,12.57
2014/10/22 6:00,53817,43632,31.09
2014/10/22 7:00,59361,50083,49.46
2014/10/22 8:00,62019,55064,50.15
2014/10/22 9:00,63384,55628,51.78
2014/10/22 10:00,64263,56583,51.6
2014/10/22 11:00,64857,57136,50
2014/10/22 12:00,64742,57945,49.21
2014/10/22 13:00,64142,58128,45.84
2014/10/22 14:00,63701,55736,45.24
2014/10/22 15:00,61676,54391,40.06
2014/10/22 16:00,60012,52759,39.46
2014/10/22 17:00,59382,51763,41.03
2014/10/22 18:00,60391,52483,47.09
2014/10/22 19:00,64408,57756,66.4
2014/10/22 20:00,62718,59470,58.32
2014/10/22 21:00,60788,54130,48.54
2014/10/22 22:00,59765,50314,53.12
2014/10/22 23:00,60658,53715,50.94
2014/10/23 0:00,59615,51724,48.41
2014/10/23 1:00,56999,46716,45.7
2014/10/23 2:00,55493,46332,41.49
2014/10/23 3:00,53426,43091,36.97
2014/10/23 4:00,53355,41373,36.06
2014/10/23 5:00,53797,42130,42.94
2014/10/23 6:00,57021,45657,52.58
2014/10/23 7:00,62246,52860,63.64
2014/10/23 8:00,64170,57695,70
2014/10/23 9:00,65457,57804,68.06
2014/10/23 10:00,65596,58261,61.05
2014/10/23 11:00,66086,58170,63.64
2014/10/23 12:00,65309,58611,57.02
2014/10/23 13:00,65305,58197,52.15
2014/10/23 14:00,64303,55816,52.9
2014/10/23 15:00,62792,54147,50.52
2014/10/23 16:00,61449,52643,48.91
2014/10/23 17:00,61009,51432,52.03
2014/10/23 18:00,62448,52129,61.05
2014/10/23 19:00,65914,57668,69
2014/10/23 20:00,64576,59100,69.36
2014/10/23 21:00,60177,53844,53.57
2014/10/23 22:00,60081,50315,47.75
2014/10/23 23:00,58670,53880,42.48
2014/10/24 0:00,56624,51838,38.5
2014/10/24 1:00,53668,47827,32.91
2014/10/24 2:00,52988,47248,30.79
2014/10/24 3:00,51863,44066,20.5
2014/10/24 4:00,51726,42394,24.01
2014/10/24 5:00,52560,43210,25.47
2014/10/24 6:00,55825,46769,39.52
2014/10/24 7:00,60198,53154,53.49
2014/10/24 8:00,62674,58242,53.11
2014/10/24 9:00,63199,58617,52.45
2014/10/24 10:00,63469,58866,54.03
2014/10/24 11:00,63236,58592,52.83
2014/10/24 12:00,62978,58469,52.17
2014/10/24 13:00,61914,58271,50.99
2014/10/24 14:00,61016,54949,48.82
2014/10/24 15:00,59394,53307,42.84
2014/10/24 16:00,58014,51326,42.63
2014/10/24 17:00,57963,50254,44.48
2014/10/24 18:00,59657,51049,49.93
2014/10/24 19:00,62179,55821,50.81
2014/10/24 20:00,60801,57820,50.5
2014/10/24 21:00,58489,52795,47.07
2014/10/24 22:00,57217,50000,49.99
2014/10/24 23:00,57399,53556,48.23
2014/10/25 0:00,55968,51251,47.02
2014/10/25 1:00,52059,45939,39.21
2014/10/25 2:00,51744,45118,33.32
2014/10/25 3:00,49355,41610,17.28
2014/10/25 4:00,48362,39630,22.1
2014/10/25 5:00,48187,39074,19.67
2014/10/25 6:00,48488,40289,23.34
2014/10/25 7:00,51259,41887,32.37
2014/10/25 8:00,52554,44843,41.64
2014/10/25 9:00,55002,47149,41.6
2014/10/25 10:00,56171,48789,40.29
2014/10/25 11:00,56431,49259,37.64
2014/10/25 12:00,57279,50544,44.82
2014/10/25 13:00,56323,51693,42.92
2014/10/25 14:00,53918,47453,39
2014/10/25 15:00,52900,45351,31.44
2014/10/25 16:00,52647,43688,33.1
2014/10/25 17:00,52391,42675,39.99
2014/10/25 18:00,55385,44077,47.1
2014/10/25 19:00,57768,48960,52.57
2014/10/25 20:00,56444,51131,44.28
2014/10/25 21:00,54135,47274,42.09
2014/10/25 22:00,53150,45205,45
2014/10/25 23:00,55143,49729,46.21
2014/10/26 0:00,53537,48333,44.99
2014/10/26 1:00,51607,43865,38.37
2014/10/26 2:00,49615,43033,32.26
2014/10/26 3:00,47469,39537,14.29
2014/10/26 4:00,46986,36210,17.46
2014/10/26 5:00,47373,35887,18.3
2014/10/26 6:00,47262,37373,23.36
2014/10/26 7:00,47873,37674,25.56
2014/10/26 8:00,49010,38429,25.43
2014/10/26 9:00,50986,41560,30.02
2014/10/26 10:00,52424,43462,30.01
2014/10/26 11:00,52845,44409,28.49
2014/10/26 12:00,53171,45692,30.01
2014/10/26 13:00,52899,47204,24.3
2014/10/26 14:00,51320,42295,16.71
2014/10/26 15:00,51062,40329,22.22
2014/10/26 16:00,50858,38940,31.12
2014/10/26 17:00,52649,39419,41.18
2014/10/26 18:00,55135,44492,46.27
2014/10/26 19:00,56633,48310,49.78
2014/10/26 20:00,55901,48890,45.19
2014/10/26 21:00,54220,46347,41.04
2014/10/26 22:00,53925,45133,43.91
2014/10/26 23:00,55060,49203,43.9
2014/10/27 0:00,51928,47981,39.27
2014/10/27 1:00,50879,43882,32.75
2014/10/27 2:00,50653,43456,24.55
2014/10/27 3:00,47916,40303,15.03
2014/10/27 4:00,47032,38658,18.6
2014/10/27 5:00,49217,39915,22.93
2014/10/27 6:00,53689,44025,39.53
2014/10/27 7:00,57947,50122,44.8
2014/10/27 8:00,60080,55327,50.03
2014/10/27 9:00,61476,56084,51.86
2014/10/27 10:00,62150,56546,49.97
2014/10/27 11:00,62158,56697,48.86
2014/10/27 12:00,62194,57327,50
2014/10/27 13:00,61829,57663,49.12
2014/10/27 14:00,60565,55039,47.85
2014/10/27 15:00,59722,53419,48.76
2014/10/27 16:00,59816,52064,52.04
2014/10/27 17:00,60236,50828,56.28
2014/10/27 18:00,64156,51934,62.07
2014/10/27 19:00,64460,58034,56.95
2014/10/27 20:00,61935,58605,47.65
2014/10/27 21:00,59574,53795,39.29
2014/10/27 22:00,58495,50654,45.75
2014/10/27 23:00,59517,54300,40.5
2014/10/28 0:00,55991,52162,44.46
2014/10/28 1:00,54370,47488,38.6
2014/10/28 2:00,53561,46946,32.74
2014/10/28 3:00,51256,43904,31.54
2014/10/28 4:00,51985,41935,25.48
2014/10/28 5:00,51681,42834,31.84
2014/10/28 6:00,56375,46467,41.58
2014/10/28 7:00,60370,51695,48.66
2014/10/28 8:00,61957,54157,52.6
2014/10/28 9:00,63062,57310,52.6
2014/10/28 10:00,63089,57837,51.69
2014/10/28 11:00,63294,57942,51.7
2014/10/28 12:00,63514,58894,47.15
2014/10/28 13:00,63378,59093,48.69
2014/10/28 14:00,62145,56343,49.24
2014/10/28 15:00,61220,54926,46.32
2014/10/28 16:00,60324,53449,49.42
2014/10/28 17:00,61470,52712,58.4
2014/10/28 18:00,64535,56949,64.02
2014/10/28 19:00,65690,61845,62.19
2014/10/28 20:00,62432,58542,52.6
2014/10/28 21:00,60068,54512,45
2014/10/28 22:00,58812,51902,49.98
2014/10/28 23:00,59441,55592,49
2014/10/29 0:00,56584,53379,42.68
2014/10/29 1:00,53932,48266,38.17
2014/10/29 2:00,53301,47714,28.48
2014/10/29 3:00,51214,44583,24.8
2014/10/29 4:00,51845,42994,24.36
2014/10/29 5:00,51730,43760,28.42
2014/10/29 6:00,55718,47074,47.61
2014/10/29 7:00,60108,52161,50.38
2014/10/29 8:00,62347,54872,51.78
2014/10/29 9:00,63283,57512,52.87
2014/10/29 10:00,63102,58113,51.78
2014/10/29 11:00,63629,58106,52
2014/10/29 12:00,63536,58571,52.59
2014/10/29 13:00,62959,58964,52.79
2014/10/29 14:00,63012,56008,51.7
2014/10/29 15:00,63031,54318,52.25
2014/10/29 16:00,63059,52690,47.99
2014/10/29 17:00,63631,52206,54.35
2014/10/29 18:00,65771,56988,69.96
2014/10/29 19:00,66228,61471,60.97
2014/10/29 20:00,63351,57984,52.44
2014/10/29 21:00,60898,53989,46.93
2014/10/29 22:00,58941,51093,46.59
2014/10/29 23:00,59660,54978,47.11
2014/10/30 0:00,57143,52957,42.28
2014/10/30 1:00,53893,48129,32.36
2014/10/30 2:00,53481,47561,32.73
2014/10/30 3:00,52700,44415,29.94
2014/10/30 4:00,51866,42563,30.19
2014/10/30 5:00,52430,43181,34.29
2014/10/30 6:00,57002,46649,47
2014/10/30 7:00,61554,52132,54.56
2014/10/30 8:00,63029,54282,58.32
2014/10/30 9:00,64608,56316,57.53
2014/10/30 10:00,65465,57279,56.97
2014/10/30 11:00,65635,57035,56.71
2014/10/30 12:00,65231,57923,54.18
2014/10/30 13:00,64789,58205,52.99
2014/10/30 14:00,63873,55816,53.45
2014/10/30 15:00,62982,54110,52.93
2014/10/30 16:00,62497,52745,52
2014/10/30 17:00,63893,52481,56.42
2014/10/30 18:00,67041,57448,64.1
